Total Duration
74.59228592968364
87.80185514470428
86.28156930591994
88.09520957676379
80.94257487216042
83.04674017507085
80.41836676985659
80.37685852460588
93.16069625351867
92.53645306313797
75.57605010127507
85.06044132711078
79.49822270737594
89.13759915340444
86.79964426450641
80.6463056631589
74.56614427028704
85.28321875069766
80.0403805833694
83.46514173537726
88.39847767138828
87.13629001622584
88.37130709299264
82.39629954298391
80.97410557895253
88.65522848483891
77.67786038631395
89.79139899530779
79.25933497556015
87.73285347214038
85.22612498317811
82.7519268004009
82.32567311914462
82.63031024468788
80.49174823238822
79.16593121042763
86.51540144667275
82.00529939735517
89.82245656385899
80.2753230353512
74.58618996185615
84.14303761898522
80.89848146593008
79.84524655126303
82.77796772810005
84.58970893431265
80.89146611287947
77.01241071949426
84.4698576037819
86.04903759359607
94.53464682225811
88.08010582652652
81.24171026187406
87.11927065113304
77.38801078663283
84.09124553203716
90.69835895551704
81.79921074051289
85.92746217777774
89.95207549415038
77.39150770239667
77.78488897104008
81.11957880242932
74.15703823823152
86.80160860761278
77.28661741765403
77.93322442367366
80.34617406038875
86.93923023053362
78.86260175821062
87.91744574521228
79.76042989582008
76.5157015757107
87.871583012701
82.31302159919042
85.30299168848975
91.99606375213841
82.70266453757037
73.3028080404105
87.3674366639783
76.2096662943923
83.14138457491563
77.9460046121035
81.2729565345696
85.69181388007277
79.43780001157737
84.04032679328519
83.36767272014734
82.19161225446214
84.07244390946566
80.74217316115342
86.49704174133491
83.78856971798068
85.46112746398569
87.35325798660584
85.2175134316599
82.83335739816663
79.7557127840959
81.30181976509544
86.8014707050449
88.01547892541969
84.70019053442489
84.76606474112162
84.18591104409983
86.6320838074818
88.81438285865826
91.41322845927024
87.64998593141964
82.81161242509927
83.23663024786606
87.69194164683856
82.20368747613935
87.22630814272571
82.44704956369904
83.55486044910432
77.53321049899057
74.94704812069278
84.88404944180951
85.08945216775747
86.21367932704214
75.83202017254169
81.79844355079643
91.94560341918398
89.13521814171905
84.65747159392234
80.56285211888593
84.28440181279778
91.59491545808372
90.10167126843672
88.00900405329863
86.97866465784935
85.96526110054154
82.72105703665099
82.11295163981674
80.41544906829554
85.13689964777409
88.7471346589834
84.79681455912633
93.68727009971937
75.63689011229593
83.49101975875915
84.90907341402082
89.91889395516945
82.76030836521899
91.7262524073345
93.03284038347697
85.92516726326812
79.6560734422884
77.23906417629024
85.21743322016329
88.83134204782982
87.06132830629933
87.76826390151145
79.07997211237912
84.53963558377711
94.08025266011911
83.69047675779822
87.31665044686059
80.76090236881046
83.51156701556495
78.43749598887628
85.76823785711485
78.00201267599594
87.45349748863981
77.48692878020417
92.00185024560005
85.80869393240741
78.78160792230123
86.10757229590604
81.37359889922344
77.88586132018864
89.73926790704438
88.68994442251608
81.79575406001916
90.64154126588653
84.97163079395212
88.08875402748806
77.72628011230965
85.91430050237554
81.2737836028654
81.53004047957532
84.80310306734299
80.2435430806673
78.78502823777835
84.11536318460618
77.33194037723628
73.17972665478679
80.12546480123183
81.35549400222587
82.10418716524543
82.56991911823764
79.60882632562137
80.10546989232957
91.1085237930036
86.77018069683606
86.87316407376751
78.74033323282998
82.66992723303927
89.15820455928834
85.34344525970153
84.27444731301732
86.7480858900223
81.55210087242743
84.03762615320657
81.9258115155637
90.14876967980273
79.29724053245573
90.8042003788422
76.37545049919807
88.19051192710812
86.39807380623553
87.49527120998174
91.01675884401098
87.59075160357222
85.8413086179173
84.54066325960575
83.87116366795527
89.023003647068
77.70385763254066
89.1683911052301
91.1348878281341
81.71203111130764
79.33679978504931
83.74779138866823
85.50301827888553
82.1465958488421
90.64341891325573
89.6811745535463
86.03520113003904
84.41024592519327
76.4143587145631
87.74426903767566
85.65009034770586
73.75977730334975
85.73076239941103
83.61250996587682
84.00748332415601
90.84501279557256
85.05982938627352
81.68660520772117
86.85826650626544
92.85723977999461
85.7411798817311
84.45977598640557
79.08912802084521
93.29359319899011
84.44682675973748
88.99565419616793
88.17810839152516
83.46973319404076
83.0825317050077
81.33148220563889
